pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_rad,st_mass,st_logg,rastr,ra,decstr,dec,sy_dist
KMT-2021-BLG-0119L b,,2.87,,1773.48251,Mass,,,,0.55,,18h16m00.13s,274.0005417,-29d44m38.00s,-29.7438889,3050
KMT-2021-BLG-0119L b,,2.92,,1754.41281,Mass,,,,0.56,,18h16m00.13s,274.0005417,-29d44m38.00s,-29.7438889,3130
KMT-2021-BLG-0119L b,,3.24,,1802.08707,Mass,,,,0.69,,18h16m00.13s,274.0005417,-29d44m38.00s,-29.7438889,3690
KMT-2021-BLG-0171L b,,3.5,,11.2,Mass,,,,0.78,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4600
KMT-2021-BLG-0171L b,,2.8,,11.8,Mass,,,,0.76,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4500
KMT-2021-BLG-0171L b,,2.9,,12.1,Mass,,,,0.8,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4700
KMT-2021-BLG-0171L b,,3.6,,5.9,Mass,,,,0.81,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4800
KMT-2021-BLG-0171L b,,3.3,,11.8,Mass,,,,0.78,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4600
KMT-2021-BLG-0171L b,,4.5,,11.5,Mass,,,,0.78,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4600
KMT-2021-BLG-0171L b,,3.8,,6.1,Mass,,,,0.83,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4900
KMT-2021-BLG-0171L b,,3.7,,5.8,Mass,,,,0.78,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4700
KMT-2021-BLG-0171L b,,4.4,,11.4,Mass,,,,0.74,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4400
KMT-2021-BLG-0171L b,,3.7,,6,Mass,,,,0.83,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4900
KMT-2021-BLG-0171L b,,3.6,,5.8,Mass,,,,0.79,,17h56m58.0s,269.2416667,-30d05m35s,-30.0930556,4800
KMT-2021-BLG-0192L b,,3.51,,60.3874,Mass,,,,0.55,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,6620
KMT-2021-BLG-0192L b,,1.62,,31.78284,Mass,,,,0.27,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,5260
KMT-2021-BLG-0192L b,,2.07,,60.3874,Mass,,,,0.55,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,6660
KMT-2021-BLG-0192L b,,1.62,,34.96112,Mass,,,,0.27,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,5120
KMT-2021-BLG-0192L b,,2.76,,31.78284,Mass,,,,0.27,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,5230
KMT-2021-BLG-0192L b,,2.79,,31.78284,Mass,,,,0.27,,17h52m25.19s,268.1049583,-30d00m31.28s,-30.0086889,5140
KMT-2021-BLG-0240L b,,2.8,,66.74397,Mass,,,,0.56,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,6600
KMT-2021-BLG-0240L b,,3.1,,66.74397,Mass,,,,0.56,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,6600
KMT-2021-BLG-0240L b,,2.7,,127.13136,Mass,,,,0.47,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,7000
KMT-2021-BLG-0240L b,,2.7,,127.13136,Mass,,,,0.47,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,7000
KMT-2021-BLG-0240L b,,2.5,,127.13136,Mass,,,,0.47,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,7000
KMT-2021-BLG-0240L b,,2.5,,127.13136,Mass,,,,0.47,,17h50m18.55s,267.5772917,-30d00m17.89s,-30.0049694,7000
KMT-2021-BLG-0320L b,,1.54,,31.78284,Mass,,,,0.32,,17h57m33.15s,269.388125,-30d30m14.18s,-30.5039389,6950
KMT-2021-BLG-0320L b,,2.55,,31.78284,Mass,,,,0.32,,17h57m33.15s,269.388125,-30d30m14.18s,-30.5039389,6950
KMT-2021-BLG-0322L b,,,,,,,,,0.62,,18h03m38.80s,270.9116667,-29d36m15.80s,-29.6043889,6600
KMT-2021-BLG-0322L b,,,,2034.1018,Mass,,,,0.62,,18h03m38.80s,270.9116667,-29d36m15.80s,-29.6043889,6600
KMT-2021-BLG-0712L b,,2.29,,39.9,Mass,,,,0.23,,17h57m08.56s,269.2856667,-31d11m04.09s,-31.1844694,3200
KMT-2021-BLG-0712L b,,1.57,,25.76,Mass,,,,0.14,,17h57m08.56s,269.2856667,-31d11m04.09s,-31.1844694,2080
KMT-2021-BLG-0712L b,,2.22,,38.19,Mass,,,,0.22,,17h57m08.56s,269.2856667,-31d11m04.09s,-31.1844694,3090
KMT-2021-BLG-0748L b,,2.43,,143.02278,Mass,,,,0.36,,18h09m41.12s,272.4213333,-25d44m47.69s,-25.7465806,6090
KMT-2021-BLG-0748L b,,2.46,,149.37935,Mass,,,,0.36,,18h09m41.12s,272.4213333,-25d44m47.69s,-25.7465806,6090
KMT-2021-BLG-0748L b,,2.35,,130.30965,Mass,,,,0.36,,18h09m41.12s,272.4213333,-25d44m47.69s,-25.7465806,6100
KMT-2021-BLG-0909L b,,1.75,,400.46379,Mass,,,,0.38,,17h42m28.85s,265.6202083,-27d38m20.90s,-27.6391389,6480
KMT-2021-BLG-0912L b,,3.03,,6.92,Mass,,,,0.75,,17h59m17.08s,269.8211667,-31d59m51.50s,-31.9976389,6710
KMT-2021-BLG-0912L b,,3.14,,2.81,Mass,,,,0.8,,17h59m17.08s,269.8211667,-31d59m51.50s,-31.9976389,5560
KMT-2021-BLG-1077L b,,1.26,,69.92225,Mass,,,,0.14,,17h45m57.39s,266.489125,-33d50m34.12s,-33.8428111,8240
KMT-2021-BLG-1077L b,,1.26,,69.92225,Mass,,,,0.14,,17h45m57.39s,266.489125,-33d50m34.12s,-33.8428111,8240
KMT-2021-BLG-1077L c,,0.93,,79.4571,Mass,,,,0.14,,17h45m57.39s,266.489125,-33d50m34.12s,-33.8428111,8240
KMT-2021-BLG-1077L c,,0.93,,79.4571,Mass,,,,0.14,,17h45m57.39s,266.489125,-33d50m34.12s,-33.8428111,8240
KMT-2021-BLG-1105L b,,3.7,,753.25332,Mass,,,,1.17,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4150
KMT-2021-BLG-1105L b,,3.54,,413.17693,Mass,,,,0.63,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4540
KMT-2021-BLG-1105L b,,3.6,,403.64208,Mass,,,,0.61,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4620
KMT-2021-BLG-1105L b,,2.82,,406.82036,Mass,,,,0.63,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4480
KMT-2021-BLG-1105L b,,2.78,,394.10722,Mass,,,,0.61,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4550
KMT-2021-BLG-1105L b,,3.64,,413.17693,Mass,,,,0.63,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4550
KMT-2021-BLG-1105L b,,4.79,,772.32303,Mass,,,,1.17,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,4140
KMT-2021-BLG-1150L b,,4.5,,279.689,Mass,,,,0.73,,17h55m09.63s,268.790125,-31d18m47.99s,-31.3133306,3800
KMT-2021-BLG-1150L b,,4.5,,279.689,Mass,,,,0.73,,17h55m09.63s,268.790125,-31d18m47.99s,-31.3133306,3800
KMT-2021-BLG-1253L b,,1.96,,22.23,Mass,,,,0.29,,17h50m28.13s,267.6172083,-29d16m45.41s,-29.2792806,6330
KMT-2021-BLG-1253L b,,1.76,,17.42,Mass,,,,0.22,,17h50m28.13s,267.6172083,-29d16m45.41s,-29.2792806,6780
KMT-2021-BLG-1253L b,,1.3,,17.74,Mass,,,,0.21,,17h50m28.13s,267.6172083,-29d16m45.41s,-29.2792806,6780
KMT-2021-BLG-1253L b,,1.72,,22.05,Mass,,,,0.29,,17h50m28.13s,267.6172083,-29d16m45.41s,-29.2792806,6320
KMT-2021-BLG-1253L b,,1.52,,19.05,Mass,,,,0.24,,17h50m28.13s,267.6172083,-29d16m45.41s,-29.2792806,6640
KMT-2021-BLG-1303L b,,2.89,,120.77479,Mass,,,,0.57,,18h07m27.33s,271.863875,-29d16m53.69s,-29.2815806,6280
KMT-2021-BLG-1372L b,,2.45,,62.41,Mass,,,,0.42,,17h37m57.25s,264.4885417,-28d08m54.20s,-28.1483889,5970
KMT-2021-BLG-1372L b,,2.22,,58.95,Mass,,,,0.42,,17h37m57.25s,264.4885417,-28d08m54.20s,-28.1483889,5970
KMT-2021-BLG-1372L b,,2.37,,61.27,Mass,,,,0.42,,17h37m57.25s,264.4885417,-28d08m54.20s,-28.1483889,5970
KMT-2021-BLG-1391L b,,2.29,,4.55,Mass,,,,0.37,,18h02m44.06s,270.6835833,-28d03m37.80s,-28.0605,5720
KMT-2021-BLG-1391L b,,1.49,,3.52,Mass,,,,0.23,,18h02m44.06s,270.6835833,-28d03m37.80s,-28.0605,6720
KMT-2021-BLG-1391L b,,2.26,,4.67,Mass,,,,0.38,,18h02m44.06s,270.6835833,-28d03m37.80s,-28.0605,5760
KMT-2021-BLG-1391L b,,1.63,,3.57,Mass,,,,0.23,,18h02m44.06s,270.6835833,-28d03m37.80s,-28.0605,6720
KMT-2021-BLG-1391L b,,2.41,,4.67,Mass,,,,0.39,,18h02m44.06s,270.6835833,-28d03m37.80s,-28.0605,5550
KMT-2021-BLG-1547L b,,4.5,,467.20776,Mass,,,,0.72,,18h09m35.90s,272.3995833,-29d05m02.18s,-29.0839389,5070
KMT-2021-BLG-1554L b,,,,,,,,,,,17h51m12.82s,267.8034167,-31d51m51.70s,-31.8643611,
KMT-2021-BLG-1554L b,,0.96,,38.13941,Mass,,,,0.08,,17h51m12.82s,267.8034167,-31d51m51.70s,-31.8643611,7680
KMT-2021-BLG-1554L b,,0.72,,38.13941,Mass,,,,0.08,,17h51m12.82s,267.8034167,-31d51m51.70s,-31.8643611,7680
KMT-2021-BLG-1689L b,,2.5,,46,Mass,,,,0.58,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,7200
KMT-2021-BLG-1689L b,,2.2,,46,Mass,,,,0.58,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,7200
KMT-2021-BLG-1689L b,,3.3,,39,Mass,,,,0.68,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,5000
KMT-2021-BLG-1689L b,,2.5,,46,Mass,,,,0.58,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,7200
KMT-2021-BLG-1689L b,,3.5,,39,Mass,,,,0.74,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,5000
KMT-2021-BLG-1689L b,,3.1,,39,Mass,,,,0.68,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,5000
KMT-2021-BLG-1689L b,,3,,45,Mass,,,,0.57,,17h58m19.0s,269.5791667,-30d08m43s,-30.1452778,7200
KMT-2021-BLG-1770L b,,0.9,,6674.39655,Mass,,,,0.13,,18h01m45.59s,270.4399583,-27d25m07.21s,-27.4186694,6920
KMT-2021-BLG-1898L b,,1.9,,232.01474,Mass,,,,0.48,,17h42m46.05s,265.691875,-27d22m33.02s,-27.3758389,6900
KMT-2021-BLG-1898L b,,3,,251.08444,Mass,,,,0.48,,17h42m46.05s,265.691875,-27d22m33.02s,-27.3758389,6900
KMT-2021-BLG-2010L b,,2.42,,340.0764,Mass,,,,0.37,,17h52m02.04s,268.0085,-32d16m11.10s,-32.26975,7090
KMT-2021-BLG-2010L b,,1.79,,340.0764,Mass,,,,0.37,,17h52m02.04s,268.0085,-32d16m11.10s,-32.26975,7090
KMT-2021-BLG-2294L b,,1.15,,22.24799,Mass,,,,0.14,,18h00m14.98s,270.0624167,-28d36m44.78s,-28.6124389,6800
KMT-2021-BLG-2294L b,,1.13,,22.24799,Mass,,,,0.14,,18h00m14.98s,270.0624167,-28d36m44.78s,-28.6124389,6800
KMT-2021-BLG-2294L b,,0.94,,22.24799,Mass,,,,0.11,,18h00m14.98s,270.0624167,-28d36m44.78s,-28.6124389,6860
KMT-2021-BLG-2294L b,,1.07,,22.24799,Mass,,,,0.11,,18h00m14.98s,270.0624167,-28d36m44.78s,-28.6124389,6860
KMT-2021-BLG-2478L b,,1.87,,286.04557,Mass,,,,0.2,,17h57m14.21s,269.3092083,-29d06m07.09s,-29.1019694,3060
KMT-2021-BLG-2478L b,,1.85,,286.04557,Mass,,,,0.2,,17h57m14.21s,269.3092083,-29d06m07.09s,-29.1019694,2970
KMT-2021-BLG-2478L b,,1.83,,289.22385,Mass,,,,0.2,,17h57m14.21s,269.3092083,-29d06m07.09s,-29.1019694,2860
KMT-2022-BLG-0371L b,,3.02,,82.63539,Mass,,,,0.63,,17h41m26.86s,265.3619167,-34d41m55.21s,-34.6986694,7140
KMT-2022-BLG-0371L b,,3.42,,82.63539,Mass,,,,0.63,,17h41m26.86s,265.3619167,-34d41m55.21s,-34.6986694,7140
KMT-2022-BLG-0440L b,,4.6,,15.3,Mass,,,,0.53,,17h58m20.06s,269.5835833,-32d17m43.1s,-32.2953056,3500
KMT-2022-BLG-0440L b,,1.9,,15.4,Mass,,,,0.53,,17h58m20.06s,269.5835833,-32d17m43.1s,-32.2953056,3500
KMT-2022-BLG-1013L b,,1.38,,98.52681,Mass,,,,0.18,,17h38m50.22s,264.70925,-28d21m20.41s,-28.3556694,7710
KMT-2023-BLG-0416L b,,2.96,,13.03096,Mass,,,,0.63,,17h45m17.77s,266.3240417,-25d04m46.16s,-25.0794889,5900
KMT-2023-BLG-0416L b,,3.73,,1954.6447,Mass,,,,0.61,,17h45m17.77s,266.3240417,-25d04m46.16s,-25.0794889,6330
KMT-2023-BLG-0416L b,,3.04,,13.34879,Mass,,,,0.61,,17h45m17.77s,266.3240417,-25d04m46.16s,-25.0794889,6080
KMT-2023-BLG-0416L b,,2.32,,2116.73719,Mass,,,,0.64,,17h45m17.77s,266.3240417,-25d04m46.16s,-25.0794889,5960
KMT-2023-BLG-0469L b,,2.42,,39.41072,Mass,,,,0.47,,17h57m37.63s,269.4067917,-28d42m54.22s,-28.7150611,7070
KMT-2023-BLG-0469L b,,2.31,,39.41072,Mass,,,,0.47,,17h57m37.63s,269.4067917,-28d42m54.22s,-28.7150611,7070
KMT-2023-BLG-0469L b,,2.32,,39.41072,Mass,,,,0.47,,17h57m37.63s,269.4067917,-28d42m54.22s,-28.7150611,7070
KMT-2023-BLG-0735L b,,2.66,,38.77507,Mass,,,,0.61,,17h50m18.23s,267.5759583,-29d12m10.51s,-29.2029194,6390
KMT-2023-BLG-0735L b,,2.96,,38.77507,Mass,,,,0.61,,17h50m18.23s,267.5759583,-29d12m10.51s,-29.2029194,6390
KMT-2023-BLG-1431L b,,3.2,,13.6,Mass,,,,0.57,,18h04m44.05s,271.1835417,-29d44m38.11s,-29.7439194,6800
KMT-2023-BLG-1431L b,,2.3,,13.4,Mass,,,,0.57,,18h04m44.05s,271.1835417,-29d44m38.11s,-29.7439194,6900
KMT-2023-BLG-1454L b,,1.47,,244.72787,Mass,,,,,,17h50m28.82s,267.6200833,-29d37m21.90s,-29.62275,
KMT-2023-BLG-1454L b,,1.33,,177.98391,Mass,,,,,,17h50m28.82s,267.6200833,-29d37m21.90s,-29.62275,
KMT-2023-BLG-1454L b,,1.26,,95.34852,Mass,,,,,,17h50m28.82s,267.6200833,-29d37m21.90s,-29.62275,
KMT-2023-BLG-1454L b,,1.18,,200.2319,Mass,,,,0.17,,17h50m28.82s,267.6200833,-29d37m21.90s,-29.62275,7220
KMT-2023-BLG-1642L b,,1.41,,343.25468,Mass,,,,0.17,,17h25m27.84s,261.366,-29d03m30.49s,-29.0584694,6980
KMT-2023-BLG-1642L b,,1.32,,406.82036,Mass,,,,0.13,,17h25m27.84s,261.366,-29d03m30.49s,-29.0584694,7440
KMT-2023-BLG-1866L b,,2.63,,2.63,Mass,,,,0.51,,18h13m55.74s,273.48225,-28d26m50.60s,-28.4473889,6210
KMT-2023-BLG-1866L b,,2.48,,3.98,Mass,,,,0.49,,18h13m55.74s,273.48225,-28d26m50.60s,-28.4473889,6470
KMT-2023-BLG-1866L b,,2.5,,3.69,Mass,,,,0.48,,18h13m55.74s,273.48225,-28d26m50.60s,-28.4473889,6470
KOI-12 b,17.8552197,0.1463,14.63,,,0,942,1.52,1.31,4.19,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552276,,,,,,,1.63,1.45,4.34,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.855182,0.154,13.787,349.613,Mass,0.34,,1.4,1.5,,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552197,0.1463,14.63,,,0,942,1.52,1.31,4.19,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552197,0.1463,14.63,,,0,942,1.52,1.31,4.19,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552333,0.151,16.029,3178.3,Mass,0.72,,1.63,1.45,4.34,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85523009,,,,,,,1.49,1.45,4.25,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552329,,,,,,,,,,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85523216,,14.598,,,,938,1.49,,4.25,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85522584,,,,,,,1.49,1.45,4.25,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85523,,17.262,1690.8556,Mass,0.72,,1.75,1.82,4.34,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,,,14.433,,,,,1.5,,,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85522168,,,,,,,1.49,1.45,4.25,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.855149,0.144,13.4,,,0,912,1.4,1.26,4.25,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.85522168,0.1491,13.16,,,0,911,1.37,1.39,4.31,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-12 b,17.8552197,,18.37,,,,,1.91,1.55,4.06,19h49m48.90s,297.4537402,+41d00m39.67s,41.0110188,399.398
KOI-1257 b,86.64763676,,7.89,,,,,0.89,0.89,4.49,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64766384,,,,,,,,,,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64767898,,,,,,,,,,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64763676,0.3529,7.62,,,0,366,0.86,0.78,4.46,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64763676,0.3529,7.62,,,0,366,0.86,0.78,4.46,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64764448,0.3786,9.4,,,0,419,1.12,0.96,4.32,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64774,0.355,7.1,,,0,364,0.85,0.8,4.47,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.647661,0.382,10.54,460.83,Mass,0.772,511,1.13,0.99,4.32,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64764448,,,,,,,,,,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-1257 b,86.64763676,0.3529,7.62,,,0,366,0.86,0.78,4.46,19h24m54.02s,291.2250888,+44d55m38.25s,44.9272918,
KOI-13 b,1.76358762,,,,,0.00064,,2.44,1.83,3.93,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.7635877,0.038,23,,,0,3370,2.7,2.27,3.93,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358757,0.0386,25.8,,,0,3560,3.03,2.47,3.87,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358754,0.0386,21.42,,,0,3559,3.03,2.47,3.87,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358757,,,,,,,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358757,0.0386,25.8,,,0,3560,3.03,2.47,3.87,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358757,0.0386,25.8,,,0,3560,3.03,2.47,3.87,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.7635881,,,,,,2608,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,,,17.627,,,,,2.49,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,,,20.85,2637.88,Mass,0.05,,2.55,2.05,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.763589,,16.197,,,,,1.76,2.05,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.7637,,,2923.9,Msini,,,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358799,,15.76,2070.66245,Mass,,,1.71,1.72,4.2,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.763588,0.03641,16.948,2949.4624,Mass,0.00064,2550,1.74,1.72,4.2,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.7635892,0.035,20.5,,,,3257,2.44,1.83,3.93,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.7635877,0.037,22.77,,,,3320,2.68,,3.94,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358803,,,,,0.00016,,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358754,,,,,,,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358757,,17.05,,,,,2,1.67,4.06,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-13 b,1.76358747,,,,,,,,,,19h07m53.13s,286.9713876,+46d52m05.69s,46.8682463,519.096
KOI-142 b,10.916386,0.098,3.78,,,0,791,1,1.06,4.47,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.95307834,,,,,,,0.96,0.93,4.45,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.91610834,0.095822,3.796,11.3568,Msini,0,,,0.98,,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.91610834,0.098,3.93,,,0,758,0.93,1.05,4.52,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.95416,,3.78,8.7,Mass,0.05593,,0.88,0.96,4.53,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.91610834,,,,,,,0.96,0.93,4.45,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.91610834,0.098,3.93,,,0,758,0.93,1.05,4.52,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,10.91647,,3.438,9.5,Mass,0.05561,,0.9,0.99,,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 b,,,3.823,,,,,0.91,,,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 c,22.3395,0.15525,,198.8,Mass,0.05628,,0.88,0.96,4.53,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 c,22.267161,0.154121,,207.71418,Msini,0,,,0.98,,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-142 c,22.26492,,,214.1,Mass,0.05724,,0.9,0.99,,19h24m35.54s,291.1481028,+40d40m09.89s,40.669413,376.863
KOI-1599.01,20.4071345,0.1473,1.76,,,0,660,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.4071345,0.1473,1.76,,,0,660,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.4074846,,,,,,,1.18,1.05,4.32,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.41724,0.143,1.9,,,0,645,0.92,0.94,4.48,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.4074846,0.1473,2.9,,,0,660,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.4415,0.14728,1.9,4.6,Mass,0.014,,0.97,1.02,,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.4071345,0.1473,1.76,,,0,660,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.01,20.40857074,,,,,,,1.18,1.05,4.32,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6164547,,,,,,,1.18,1.05,4.32,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6163456,0.1125,64.05,,,0,755,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6141,0.109,1.9,,,0,739,0.92,0.94,4.48,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6163456,0.1125,64.05,,,0,755,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6088,0.112293,1.9,9,Mass,0.0114,,0.97,1.02,,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6164547,0.1125,22.29,,,0,755,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1599.02,13.6163456,0.1125,64.05,,,0,755,0.97,1.02,4.47,19h53m29.72s,298.3738383,+40d37m06.41s,40.6184483,1131.64
KOI-1783.01,134.4785189,,,,,,,1.18,1.1,4.33,19h17m21.95s,289.3414629,+46d59m17.36s,46.988155,865.73
KOI-1783.01,134.4786723,0.5187,7.5,,,0,372,0.96,1.03,4.49,19h17m21.95s,289.3414629,+46d59m17.36s,46.988155,865.73
KOI-1783.01,134.4785088,,,,,,,1.18,1.1,4.33,19h17m21.95s,289.3414629,+46d59m17.36s,46.988155,865.73
KOI-1783.01,134.4628,,8.86,71,Mass,0,,1.14,1.08,4.3,19h17m21.95s,289.3414629,+46d59m17.36s,46.988155,865.73
KOI-1783.01,134.4785189,0.5135,10.52,,,0,412,1.34,1,4.18,19h17m21.95s,289.3414629,+46d59m17.36s,46.988155,865.73
